Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
SGP,2006-02-01,2006-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2006,2006,,78.321354,X,base year is 2015
SGP,2007-02-01,2007-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2007,2007,,78.291039,X,base year is 2015
SGP,2008-02-01,2008-02-29,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2008,2008,,83.423271,X,base year is 2015
SGP,2009-02-01,2009-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2009,2009,,86.129339,X,base year is 2015
SGP,2010-02-01,2010-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2010,2010,,86.949849,X,base year is 2015
SGP,2011-02-01,2011-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2011,2011,,91.285822,X,base year is 2015
SGP,2012-02-01,2012-02-29,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2012,2012,,95.481338,X,base year is 2015
SGP,2013-02-01,2013-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2013,2013,,100.145717,X,base year is 2015
SGP,2014-02-01,2014-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,,100.526669,X,base year is 2015
SGP,2015-02-01,2015-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,,100.250807,X,base year is 2015
SGP,2016-02-01,2016-02-29,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,,99.406045,X,base year is 2015
SGP,2017-02-01,2017-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,,100.060837,X,base year is 2015
SGP,2018-02-01,2018-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,,100.543847,X,base year is 2015
SGP,2019-02-01,2019-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,,101.000584,X,base year is 2015
SGP,2020-02-01,2020-02-29,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,,101.330001,X,base year is 2015
SGP,2021-02-01,2021-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,,102.073715,X,base year is 2015
SGP,2022-02-01,2022-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,,106.483453,X,base year is 2015
SGP,2023-02-01,2023-02-28,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2023,2023,,113.193045,X,base year is 2015
SGP,2000-03-01,2000-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,,74.870237,X,base year is 2015
SGP,2001-03-01,2001-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,,76.209863,X,base year is 2015
SGP,2002-03-01,2002-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,,75.540050,X,base year is 2015
SGP,2003-03-01,2003-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,,76.135439,X,base year is 2015
SGP,2004-03-01,2004-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,,76.912313,X,base year is 2015
SGP,2005-03-01,2005-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,,77.173448,X,base year is 2015
SGP,2006-03-01,2006-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,,78.061660,X,base year is 2015
SGP,2007-03-01,2007-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,,78.241526,X,base year is 2015
SGP,2008-03-01,2008-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,,83.498047,X,base year is 2015
SGP,2009-03-01,2009-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,,85.639255,X,base year is 2015
SGP,2010-03-01,2010-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,,87.017551,X,base year is 2015
SGP,2011-03-01,2011-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,,91.406069,X,base year is 2015
SGP,2012-03-01,2012-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,,96.204842,X,base year is 2015
SGP,2013-03-01,2013-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,,99.607131,X,base year is 2015
SGP,2014-03-01,2014-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,,100.794446,X,base year is 2015
SGP,2015-03-01,2015-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,,100.491302,X,base year is 2015
SGP,2016-03-01,2016-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,,99.447475,X,base year is 2015
SGP,2017-03-01,2017-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,,100.102267,X,base year is 2015
SGP,2018-03-01,2018-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,,100.339730,X,base year is 2015
SGP,2019-03-01,2019-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,,101.019783,X,base year is 2015
SGP,2020-03-01,2020-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,,100.980374,X,base year is 2015
SGP,2021-03-01,2021-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,,102.300062,X,base year is 2015
SGP,2022-03-01,2022-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,,107.809204,X,base year is 2015
SGP,2023-03-01,2023-03-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2023,2023,,113.762956,X,base year is 2015
SGP,2000-04-01,2000-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,,74.944660,X,base year is 2015
SGP,2001-04-01,2001-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,,76.433134,X,base year is 2015
SGP,2002-04-01,2002-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,,75.614474,X,base year is 2015
SGP,2003-04-01,2003-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,,76.284287,X,base year is 2015
SGP,2004-04-01,2004-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,,77.376573,X,base year is 2015
SGP,2005-04-01,2005-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,,77.648374,X,base year is 2015
SGP,2006-04-01,2006-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,,78.487073,X,base year is 2015
SGP,2007-04-01,2007-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,,78.842762,X,base year is 2015
SGP,2008-04-01,2008-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,,84.812682,X,base year is 2015
SGP,2009-04-01,2009-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,,85.088543,X,base year is 2015
SGP,2010-04-01,2010-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,,87.811789,X,base year is 2015
SGP,2011-04-01,2011-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,,91.725381,X,base year is 2015
SGP,2012-04-01,2012-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,,96.721198,X,base year is 2015
SGP,2013-04-01,2013-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,,98.129808,X,base year is 2015
SGP,2014-04-01,2014-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,,100.383180,X,base year is 2015
SGP,2015-04-01,2015-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,,99.864804,X,base year is 2015
SGP,2016-04-01,2016-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,,99.395941,X,base year is 2015
SGP,2017-04-01,2017-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,,99.797102,X,base year is 2015
SGP,2018-04-01,2018-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,,99.868846,X,base year is 2015
SGP,2019-04-01,2019-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,,100.798488,X,base year is 2015
SGP,2020-04-01,2020-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,,100.049722,X,base year is 2015
SGP,2021-04-01,2021-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,,102.129291,X,base year is 2015
SGP,2022-04-01,2022-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,,107.663694,X,base year is 2015
SGP,2023-04-01,2023-04-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2023,2023,,113.849858,X,base year is 2015
SGP,2000-05-01,2000-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,,74.721389,X,base year is 2015
SGP,2001-05-01,2001-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,,76.135439,X,base year is 2015
SGP,2002-05-01,2002-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,,75.837745,X,base year is 2015
SGP,2003-05-01,2003-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,,75.837745,X,base year is 2015
SGP,2004-05-01,2004-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,,77.608702,X,base year is 2015
SGP,2005-05-01,2005-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,,77.524084,X,base year is 2015
SGP,2006-05-01,2006-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,,78.368846,X,base year is 2015
SGP,2007-05-01,2007-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,,79.360128,X,base year is 2015
SGP,2008-05-01,2008-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,,85.336111,X,base year is 2015
SGP,2009-05-01,2009-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,,85.543260,X,base year is 2015
SGP,2010-05-01,2010-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,,88.318040,X,base year is 2015
SGP,2011-05-01,2011-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,,92.275083,X,base year is 2015
SGP,2012-05-01,2012-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,,96.922284,X,base year is 2015
SGP,2013-05-01,2013-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,,98.478424,X,base year is 2015
SGP,2014-05-01,2014-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,,100.720681,X,base year is 2015
SGP,2015-05-01,2015-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,,100.319520,X,base year is 2015
SGP,2016-05-01,2016-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,,98.748222,X,base year is 2015
SGP,2017-05-01,2017-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,,100.136623,X,base year is 2015
SGP,2018-05-01,2018-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,,100.491302,X,base year is 2015
SGP,2019-05-01,2019-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,,101.376483,X,base year is 2015
SGP,2020-05-01,2020-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,,100.522627,X,base year is 2015
SGP,2021-05-01,2021-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,,102.950812,X,base year is 2015
SGP,2022-05-01,2022-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,,108.725710,X,base year is 2015
SGP,2023-05-01,2023-05-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2023,2023,,114.218683,X,base year is 2015
SGP,2000-06-01,2000-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,,74.795813,X,base year is 2015
SGP,2001-06-01,2001-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,,75.688897,X,base year is 2015
SGP,2002-06-01,2002-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,,75.837745,X,base year is 2015
SGP,2003-06-01,2003-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,,75.614474,X,base year is 2015
SGP,2004-06-01,2004-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,,76.989690,X,base year is 2015
SGP,2005-06-01,2005-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,,76.816748,X,base year is 2015
SGP,2006-06-01,2006-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,,77.876742,X,base year is 2015
SGP,2007-06-01,2007-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,,79.205524,X,base year is 2015
SGP,2008-06-01,2008-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,,85.179487,X,base year is 2015
SGP,2009-06-01,2009-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,,85.166350,X,base year is 2015
SGP,2010-06-01,2010-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,,87.474289,X,base year is 2015
SGP,2011-06-01,2011-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,,92.057829,X,base year is 2015
SGP,2012-06-01,2012-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,,96.929357,X,base year is 2015
SGP,2013-06-01,2013-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,,98.679510,X,base year is 2015
SGP,2014-06-01,2014-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,,100.550920,X,base year is 2015
SGP,2015-06-01,2015-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,,100.210388,X,base year is 2015
SGP,2016-06-01,2016-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,,99.480821,X,base year is 2015
SGP,2017-06-01,2017-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,,99.993135,X,base year is 2015
SGP,2018-06-01,2018-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,,100.547889,X,base year is 2015
SGP,2019-06-01,2019-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,,101.086475,X,base year is 2015
SGP,2020-06-01,2020-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,,100.542836,X,base year is 2015
SGP,2021-06-01,2021-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,,102.937676,X,base year is 2015
SGP,2022-06-01,2022-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,,109.809955,X,base year is 2015
SGP,2023-06-01,2023-06-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2023,2023,,114.766364,X,base year is 2015
SGP,2000-07-01,2000-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,,75.167931,X,base year is 2015
SGP,2001-07-01,2001-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,,76.135439,X,base year is 2015
SGP,2002-07-01,2002-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,,75.837745,X,base year is 2015
SGP,2003-07-01,2003-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,,76.061016,X,base year is 2015
SGP,2004-07-01,2004-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,,77.608702,X,base year is 2015
SGP,2005-07-01,2005-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,,77.622101,X,base year is 2015
SGP,2006-07-01,2006-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,78.464842,X,base year is 2015
SGP,2007-07-01,2007-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,80.796021,X,base year is 2015
SGP,2008-07-01,2008-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,86.109129,X,base year is 2015
SGP,2009-07-01,2009-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,85.893897,X,base year is 2015
SGP,2010-07-01,2010-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,88.594912,X,base year is 2015
SGP,2011-07-01,2011-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,93.416926,X,base year is 2015
SGP,2012-07-01,2012-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2012,2012,,97.153684,X,base year is 2015
SGP,2013-07-01,2013-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2013,2013,,98.955371,X,base year is 2015
SGP,2014-07-01,2014-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2014,2014,,100.252828,X,base year is 2015
SGP,2015-07-01,2015-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2015,2015,,99.853688,X,base year is 2015
SGP,2016-07-01,2016-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2016,2016,,99.201928,X,base year is 2015
SGP,2017-07-01,2017-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2017,2017,,99.760724,X,base year is 2015
SGP,2018-07-01,2018-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2018,2018,,100.400359,X,base year is 2015
SGP,2019-07-01,2019-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2019,2019,,100.630748,X,base year is 2015
SGP,2020-07-01,2020-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2020,2020,,100.217462,X,base year is 2015
SGP,2021-07-01,2021-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2021,2021,,102.737601,X,base year is 2015
SGP,2022-07-01,2022-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2022,2022,,109.976685,X,base year is 2015
SGP,2023-07-01,2023-07-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2023,2023,,114.496565,X,base year is 2015
SGP,2000-08-01,2000-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2000,2000,,75.614474,X,base year is 2015
SGP,2001-08-01,2001-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2001,2001,,76.135439,X,base year is 2015
SGP,2002-08-01,2002-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2002,2002,,75.763321,X,base year is 2015
SGP,2003-08-01,2003-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2003,2003,,76.135439,X,base year is 2015
SGP,2004-08-01,2004-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2004,2004,,77.453949,X,base year is 2015
SGP,2005-08-01,2005-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2005,2005,,77.988906,X,base year is 2015
SGP,2006-08-01,2006-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2006,2006,,78.508293,X,base year is 2015
SGP,2007-08-01,2007-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2007,2007,,81.216381,X,base year is 2015
SGP,2008-08-01,2008-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2008,2008,,86.440567,X,base year is 2015
SGP,2009-08-01,2009-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2009,2009,,86.201083,X,base year is 2015
SGP,2010-08-01,2010-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2010,2010,,89.004156,X,base year is 2015
SGP,2011-08-01,2011-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2011,2011,,94.090917,X,base year is 2015
SGP,2012-08-01,2012-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2012,2012,,97.757951,X,base year is 2015
SGP,2013-08-01,2013-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2013,2013,,99.752640,X,base year is 2015
SGP,2014-08-01,2014-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2014,2014,,100.787373,X,base year is 2015
SGP,2015-08-01,2015-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2015,2015,,99.947663,X,base year is 2015
SGP,2016-08-01,2016-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2016,2016,,99.691001,X,base year is 2015
SGP,2017-08-01,2017-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2017,2017,,100.094183,X,base year is 2015
SGP,2018-08-01,2018-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2018,2018,,100.823750,X,base year is 2015
SGP,2019-08-01,2019-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2019,2019,,101.259267,X,base year is 2015
SGP,2020-08-01,2020-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2020,2020,,100.853054,X,base year is 2015
SGP,2021-08-01,2021-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2021,2021,,103.302459,X,base year is 2015
SGP,2022-08-01,2022-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2022,2022,,111.014449,X,base year is 2015
SGP,2023-08-01,2023-08-31,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7008,August,2023,2023,,115.500983,X,base year is 2015
SGP,2000-09-01,2000-09-30,200,'702,Singapore,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7009,September,2000,2000,,75.614474,X,base year is 2015
